-5.0,15.0,True
-6.0,15.0,True
-7.0,15.0,True
-8.0,15.0,True
-9.0,15.0,True
-10,15.0,True
-10,14.0,True
-9.0,14.0,True
-8.0,14.0,True
-7.0,14.0,True
-6.0,14.0,True
-5.0,14.0,True
-5.0,13.0,True
-6.0,13.0,True
-7.0,13.0,True
-8.0,13.0,True
-9.0,13.0,True
-10,13.0,True
-10,12.0,True
-9.0,12.0,True
-8.0,12.0,True
-7.0,12.0,True
-6.0,12.0,True
-5.0,12.0,True
-5.0,11.0,True
-6.0,11.0,True
-7.0,11.0,True
-8.0,11.0,True
-9.0,11.0,True
-10,11.0,True
-4.0,7.5,False
